TransaccionID,TarjetaID,ComercioID,FechaHora,Monto,Ciudad,Canal
TRX048345,2414,8,2026-05-02 03:35:58,7.01,Arequipa,ATM
TRX048346,2597,44,2025-11-13 19:22:53,22.47,Lima,ATM
TRX048347,373,17,2025-06-21 21:22:26,40.42,Trujillo,POS
TRX048348,2080,65,2025-09-27 20:01:36,126.01,Cusco,Web
TRX048349,2582,6,2025-10-22 12:35:48,100.54,Trujillo,ATM
TRX048350,1166,9,2026-01-26 07:54:02,22.73,Piura,POS
TRX048351,2907,99,2025-07-22 20:10:12,113.86,Piura,ATM
TRX048352,1434,45,2026-05-14 04:39:20,84.36,Lima,POS
TRX048353,1500,8,2025-08-07 01:15:55,7.81,Piura,ATM
TRX048354,2761,71,2025-08-20 21:29:53,189.8,Lima,POS
TRX048355,2488,2,2026-05-21 01:10:40,15.61,Lima,ATM
TRX048356,1606,98,2026-02-15 00:55:01,200.78,Piura,ATM
TRX048357,1946,1,2026-03-07 19:03:39,114.67,Lima,App
TRX048358,730,58,2025-06-23 19:15:00,180.36,Cusco,App
TRX048359,2574,31,2025-10-24 23:49:02,168.06,Lima,ATM
TRX048360,27,55,2025-07-08 01:11:29,104.88,Piura,POS
TRX048361,1150,85,2025-07-14 09:52:41,15.13,Cusco,Web
TRX048362,95,5,2025-12-31 17:05:53,204.43,Trujillo,App
TRX048363,808,65,2026-04-03 14:02:14,68.11,Lima,App
TRX048364,2591,48,2026-02-06 14:12:21,63.23,Trujillo,Web
TRX048365,2766,95,2026-04-24 22:24:39,209.23,Lima,Web
TRX048366,526,43,2026-06-07 01:16:57,457.53,Trujillo,ATM
TRX048367,602,75,2026-05-06 15:36:09,271.46,Piura,POS
TRX048368,910,46,2026-01-05 20:05:46,7.69,Cusco,Web
TRX048369,1000,89,2025-10-27 13:28:20,57.48,Arequipa,ATM
TRX048370,735,44,2025-12-21 00:09:05,113.69,Arequipa,POS
TRX048371,1482,46,2026-02-26 09:29:46,458.84,Arequipa,App
TRX048372,2493,3,2025-07-26 06:00:20,206.8,Trujillo,App
TRX048373,2912,35,2026-02-12 20:03:05,11.43,Trujillo,Web
TRX048374,2611,21,2026-03-12 17:07:32,312.41,Piura,Web
TRX048375,625,92,2025-10-21 04:30:19,35.91,Arequipa,ATM
TRX048376,2231,8,2025-11-04 17:46:37,96.62,Arequipa,POS
TRX048377,881,84,2026-05-18 08:56:25,75.63,Trujillo,ATM
TRX048378,2877,93,2026-04-14 16:04:38,24.28,Piura,App
TRX048379,1304,2,2025-09-10 00:52:12,48.12,Lima,Web
TRX048380,956,20,2025-07-13 13:58:00,32.08,Arequipa,App
TRX048381,1590,65,2026-02-03 06:24:11,63.61,Lima,ATM
TRX048382,2809,94,2026-04-02 13:30:36,120.2,Trujillo,POS
TRX048383,2898,22,2025-06-23 12:33:35,239.66,Lima,ATM
TRX048384,1458,63,2025-10-27 16:24:28,17.04,Piura,Web
TRX048385,2342,6,2025-07-26 15:00:59,307.48,Lima,POS
TRX048386,3023,63,2026-05-26 11:59:25,9.45,Lima,Web
TRX048387,112,18,2025-08-07 05:49:29,168.21,Arequipa,Web
TRX048388,2799,87,2025-08-17 14:33:57,20.07,Trujillo,App
TRX048389,1111,96,2025-12-19 16:35:27,41.31,Piura,Web
TRX048390,1707,88,2025-11-17 23:43:20,126.83,Piura,App
TRX048391,2466,30,2026-02-17 20:45:50,125.91,Piura,Web
TRX048392,2297,79,2026-02-11 11:13:01,309.04,Cusco,POS
TRX048393,2025,29,2025-06-28 00:54:59,66.94,Trujillo,Web
TRX048394,1514,98,2025-09-10 03:13:55,367.33,Cusco,ATM
TRX048395,2673,88,2025-11-10 07:19:38,30.83,Piura,Web
TRX048396,2167,99,2025-11-30 07:10:30,88.02,Piura,POS
TRX048397,361,46,2026-01-02 01:45:49,59.88,Trujillo,ATM
TRX048398,1565,43,2026-02-05 04:39:45,9.64,Trujillo,Web
TRX048399,852,38,2026-01-08 20:38:08,114.06,Arequipa,ATM
TRX048400,1290,6,2026-02-15 05:32:49,102.78,Trujillo,POS
TRX048401,2697,98,2025-07-20 20:24:31,41.94,Lima,POS
TRX048402,2254,28,2026-03-27 01:41:01,295.53,Cusco,Web
TRX048403,1998,79,2026-03-02 06:27:37,25.32,Lima,ATM
TRX048404,140,1,2026-01-22 01:02:23,8.07,Trujillo,Web
TRX048405,917,52,2025-07-21 17:22:15,232.83,Trujillo,ATM
TRX048406,1781,24,2026-05-29 17:40:53,176.81,Piura,POS
TRX048407,1133,1,2025-09-25 15:48:34,188.42,Trujillo,App
TRX048408,219,70,2025-06-18 12:27:36,66.67,Trujillo,ATM
TRX048409,2023,88,2025-10-23 22:42:54,330.91,Cusco,ATM
TRX048410,1862,85,2026-03-19 20:46:22,154.83,Lima,ATM
TRX048411,2249,53,2025-11-05 09:04:23,141.9,Trujillo,App
TRX048412,2733,5,2025-10-21 15:01:19,20.97,Arequipa,ATM
TRX048413,424,69,2025-10-17 07:12:58,61.47,Arequipa,POS
TRX048414,2562,3,2025-12-22 03:50:52,85.38,Lima,Web
TRX048415,1482,75,2025-11-05 00:54:18,51.44,Trujillo,Web
TRX048416,228,77,2026-02-27 03:12:21,33.57,Cusco,Web
TRX048417,406,54,2025-07-02 21:46:03,20.79,Piura,App
TRX048418,1310,25,2026-03-01 21:15:31,10.58,Lima,ATM
TRX048419,738,24,2025-09-03 07:51:57,121.83,Lima,POS
TRX048420,885,12,2025-06-20 06:12:46,281.56,Piura,App
TRX048421,1542,54,2026-06-05 08:42:07,60.61,Lima,App
TRX048422,2145,80,2026-03-21 15:45:00,137.86,Trujillo,ATM
TRX048423,1957,74,2025-07-27 21:32:05,33.81,Piura,Web
TRX048424,1308,19,2025-11-30 22:27:08,116.44,Piura,POS
TRX048425,2188,86,2025-09-27 13:52:10,204.24,Arequipa,POS
TRX048426,1601,40,2025-12-18 05:57:30,156.21,Piura,POS
TRX048427,2301,69,2025-12-07 18:36:52,16.89,Lima,ATM
TRX048428,2332,81,2025-11-07 08:14:19,50.61,Lima,POS
TRX048429,1607,65,2025-07-28 09:31:11,180.31,Piura,Web
TRX048430,799,61,2026-01-11 15:26:16,0.49,Trujillo,ATM
TRX048431,728,79,2025-09-05 15:19:10,135.8,Trujillo,App
TRX048432,88,19,2025-12-08 17:25:02,298.69,Cusco,Web
TRX048433,326,37,2025-07-01 15:10:11,77.83,Arequipa,POS
TRX048434,2943,72,2025-12-04 12:44:20,139.78,Lima,ATM
TRX048435,2185,85,2025-10-11 08:44:35,56.08,Lima,POS
TRX048436,2261,1,2025-11-23 16:15:11,34.69,Arequipa,POS
TRX048437,1947,27,2026-05-05 10:03:44,199.16,Cusco,ATM
TRX048438,2157,60,2025-11-23 13:49:00,252.46,Piura,POS
TRX048439,382,34,2025-11-14 11:29:31,36.84,Trujillo,ATM
TRX048440,1970,27,2026-05-06 02:49:06,279.15,Cusco,ATM
TRX048441,2734,98,2025-10-26 17:18:50,40.12,Trujillo,App
TRX048442,1096,70,2025-12-29 12:14:59,89.43,Piura,App
TRX048443,2331,23,2025-09-02 16:41:39,1.61,Trujillo,POS
TRX048444,301,9,2025-07-23 19:31:00,31.69,Cusco,ATM
TRX048445,1862,30,2026-02-11 05:18:44,293.18,Piura,ATM
TRX048446,2142,1,2025-07-27 09:22:08,14.77,Cusco,App
TRX048447,84,45,2025-07-21 00:35:06,19.83,Lima,App
TRX048448,2896,90,2026-04-16 14:04:27,28.25,Lima,ATM
TRX048449,2228,19,2025-07-09 15:41:04,5.07,Lima,Web
TRX048450,922,82,2026-04-28 04:53:39,58.87,Piura,App
TRX048451,2002,56,2025-07-25 19:49:05,301.93,Arequipa,ATM
TRX048452,2633,61,2026-01-08 00:46:58,46.95,Arequipa,App
TRX048453,2550,86,2025-10-05 07:19:27,229.88,Cusco,POS
TRX048454,1946,33,2026-01-03 12:55:09,158.04,Cusco,App
TRX048455,2818,64,2025-06-20 11:55:20,717.52,Trujillo,ATM
TRX048456,3000,47,2026-05-05 01:47:22,105.15,Arequipa,Web
TRX048457,976,44,2025-10-11 14:35:38,7.53,Lima,ATM
TRX048458,148,27,2025-09-22 14:04:34,69.77,Piura,ATM
TRX048459,2619,72,2026-02-26 11:29:33,40.19,Trujillo,ATM
TRX048460,2634,69,2025-11-06 06:08:45,338.0,Lima,ATM
TRX048461,2104,96,2025-12-09 14:23:39,45.15,Piura,ATM
TRX048462,534,50,2025-09-17 17:22:24,31.08,Lima,POS
TRX048463,303,82,2025-08-13 11:16:04,171.72,Cusco,App
TRX048464,2235,76,2026-02-15 09:20:08,82.58,Cusco,ATM
TRX048465,2807,97,2025-10-23 03:46:04,9.36,Cusco,POS
TRX048466,1257,35,2026-04-10 11:00:40,71.42,Trujillo,App
TRX048467,853,13,2026-02-25 15:45:47,10.32,Lima,ATM
TRX048468,588,85,2026-05-31 01:09:54,175.73,Arequipa,POS
TRX048469,1409,96,2025-08-19 17:58:20,212.28,Arequipa,App
TRX048470,1797,63,2025-06-29 18:02:19,53.74,Piura,App
TRX048471,1577,9,2025-08-15 11:56:59,436.29,Arequipa,Web
TRX048472,879,30,2026-01-17 18:16:53,13.01,Trujillo,App
TRX048473,2942,15,2026-04-26 13:17:09,1.09,Cusco,ATM
TRX048474,2045,69,2025-11-02 08:14:25,0.24,Cusco,POS
TRX048475,2488,72,2025-06-15 16:15:50,68.41,Lima,POS
TRX048476,1003,42,2025-11-02 12:32:36,46.05,Lima,App
TRX048477,1926,24,2025-11-06 08:03:52,77.49,Cusco,ATM
TRX048478,1811,20,2025-12-15 09:34:08,270.6,Lima,ATM
TRX048479,2169,19,2026-06-01 16:49:34,101.56,Cusco,POS
TRX048480,1472,14,2025-12-10 02:11:33,98.63,Piura,ATM
TRX048481,2219,29,2026-04-12 08:18:30,29.2,Piura,POS
TRX048482,246,16,2025-08-05 18:45:56,15.7,Arequipa,POS
TRX048483,1136,87,2026-05-25 23:33:06,59.73,Cusco,POS
TRX048484,1523,42,2025-07-30 00:35:51,44.07,Trujillo,POS
TRX048485,983,36,2026-01-18 11:06:45,338.73,Trujillo,Web
TRX048486,1408,6,2025-10-11 17:15:39,3.99,Trujillo,POS
TRX048487,2621,44,2025-08-25 14:22:31,284.65,Arequipa,App
TRX048488,2021,81,2025-10-11 21:33:01,3.31,Piura,Web
TRX048489,2218,8,2026-06-02 17:38:45,325.65,Piura,POS
TRX048490,1630,7,2025-07-31 03:19:15,54.93,Trujillo,ATM
TRX048491,2774,2,2025-08-05 09:14:20,36.2,Arequipa,ATM
TRX048492,594,59,2025-10-15 22:50:28,131.98,Arequipa,Web
TRX048493,1873,66,2025-08-21 14:24:40,8.53,Arequipa,Web
TRX048494,735,84,2026-03-05 08:30:05,90.26,Piura,ATM
TRX048495,2007,75,2025-10-17 06:16:18,73.35,Lima,App
TRX048496,742,28,2026-01-06 15:09:18,185.77,Arequipa,Web
TRX048497,2593,87,2025-07-09 14:09:38,248.45,Lima,POS
TRX048498,1633,49,2025-10-06 12:25:29,64.91,Arequipa,POS
TRX048499,1240,24,2025-12-24 12:02:01,60.66,Arequipa,POS
TRX048500,2843,36,2026-04-10 19:14:47,64.89,Lima,Web
TRX048501,1611,41,2025-08-09 13:07:24,3.07,Cusco,App
TRX048502,1849,38,2025-07-26 04:23:31,142.8,Trujillo,ATM
TRX048503,2512,20,2026-03-10 11:13:12,204.09,Cusco,Web
TRX048504,1890,78,2026-03-19 18:32:03,11.07,Piura,Web
TRX048505,2419,27,2026-03-07 14:06:58,53.98,Lima,POS
TRX048506,1078,10,2026-05-19 04:56:42,102.27,Cusco,ATM
TRX048507,1848,75,2025-10-31 05:14:38,390.04,Piura,POS
TRX048508,2308,73,2026-04-14 07:39:43,110.17,Cusco,ATM
TRX048509,1945,14,2026-01-02 07:49:01,140.5,Lima,POS
TRX048510,1458,17,2026-04-30 04:10:02,299.91,Trujillo,POS
TRX048511,2520,12,2026-03-03 01:55:38,17.0,Arequipa,POS
TRX048512,163,91,2026-05-06 13:50:05,60.51,Piura,Web
TRX048513,2492,21,2026-04-01 15:04:28,670.83,Piura,App
TRX048514,2302,66,2026-04-18 17:01:30,91.0,Trujillo,ATM
TRX048515,1827,36,2025-09-05 14:33:50,13.27,Piura,Web
TRX048516,2448,53,2026-04-14 06:09:35,28.34,Trujillo,Web
TRX048517,2031,68,2026-02-25 17:22:20,33.64,Trujillo,ATM
TRX048518,2284,33,2026-01-22 07:57:00,12.85,Piura,POS
TRX048519,1480,25,2025-11-04 23:41:36,44.52,Lima,Web
TRX048520,97,62,2026-04-15 16:58:31,489.3,Lima,Web
TRX048521,297,73,2026-02-08 05:46:16,227.48,Arequipa,POS
TRX048522,1664,78,2026-02-27 16:18:53,64.24,Cusco,POS
TRX048523,36,25,2026-04-14 23:19:15,102.75,Arequipa,App
TRX048524,1114,57,2026-02-11 18:49:58,156.0,Arequipa,Web
TRX048525,2935,71,2026-03-17 04:01:43,169.56,Piura,App
TRX048526,1962,7,2026-01-08 23:26:35,4.4,Trujillo,App
TRX048527,2332,21,2025-06-23 07:19:10,171.88,Lima,App
TRX048528,387,8,2025-10-08 01:12:43,79.39,Arequipa,App
TRX048529,1027,64,2025-06-24 22:25:56,33.79,Piura,Web
TRX048530,1988,70,2025-06-18 02:23:52,73.53,Piura,App
TRX048531,1806,75,2026-02-27 12:07:34,83.35,Cusco,Web
TRX048532,2702,78,2026-04-13 20:07:08,43.77,Arequipa,Web
TRX048533,754,40,2025-12-18 15:17:37,53.95,Trujillo,App
TRX048534,2936,61,2026-01-05 10:19:36,49.74,Piura,Web
TRX048535,1216,27,2026-01-14 00:01:10,203.63,Lima,POS
TRX048536,860,14,2025-10-18 05:35:45,104.65,Piura,POS
TRX048537,2032,12,2026-02-06 17:14:32,351.64,Arequipa,Web
TRX048538,2695,48,2025-12-23 04:52:00,92.76,Arequipa,App
TRX048539,2587,51,2026-01-13 05:09:47,76.66,Arequipa,Web
TRX048540,2523,6,2025-08-22 00:50:55,142.33,Lima,ATM
TRX048541,2087,77,2025-09-20 02:36:10,3.13,Cusco,Web
TRX048542,2895,96,2026-01-24 18:39:16,80.59,Arequipa,POS
TRX048543,1977,53,2026-03-06 09:49:14,294.22,Cusco,ATM
TRX048544,2413,13,2025-07-30 17:38:47,395.82,Piura,POS
TRX048545,1318,26,2026-04-06 06:50:56,22.91,Trujillo,ATM
TRX048546,2206,82,2025-07-02 08:27:06,178.16,Arequipa,App
TRX048547,2091,11,2025-11-16 12:10:17,321.61,Cusco,Web
TRX048548,1283,48,2026-02-22 20:24:19,172.55,Piura,POS
TRX048549,1254,44,2026-03-31 02:28:48,46.03,Piura,Web
TRX048550,675,56,2026-02-10 03:53:11,110.69,Arequipa,ATM
TRX048551,1833,36,2025-12-07 18:26:03,32.62,Lima,POS
TRX048552,1959,6,2026-03-25 14:36:07,14.17,Cusco,Web
TRX048553,3029,12,2025-12-03 17:30:27,89.04,Arequipa,Web
TRX048554,1289,53,2026-04-19 00:30:51,343.43,Arequipa,Web
TRX048555,1727,25,2025-11-09 01:43:32,27.8,Cusco,Web
TRX048556,1478,44,2025-09-16 09:01:49,385.1,Lima,App
TRX048557,1093,25,2026-02-10 12:42:03,34.94,Cusco,Web
TRX048558,2112,47,2026-01-10 00:14:19,12.7,Arequipa,App
TRX048559,573,40,2025-08-27 23:41:50,721.35,Trujillo,POS
TRX048560,2758,73,2026-03-12 00:28:49,228.93,Cusco,App
TRX048561,679,70,2026-02-11 15:39:15,333.61,Piura,POS
TRX048562,748,25,2026-06-03 05:06:40,86.18,Lima,POS
TRX048563,2612,32,2025-07-07 20:51:41,198.81,Lima,ATM
TRX048564,1576,13,2025-08-23 16:30:08,18.9,Piura,ATM
TRX048565,1289,3,2026-05-10 04:22:42,40.37,Lima,ATM
TRX048566,1448,50,2025-12-12 19:27:29,121.92,Piura,POS
TRX048567,370,44,2026-03-13 20:02:06,0.13,Trujillo,ATM
TRX048568,2203,22,2025-09-16 16:34:10,74.59,Arequipa,Web
TRX048569,251,54,2026-06-07 21:19:26,158.11,Piura,ATM
TRX048570,1156,16,2026-04-06 05:00:33,36.12,Lima,ATM
TRX048571,2291,77,2025-12-11 23:21:36,110.33,Arequipa,POS
TRX048572,2038,27,2026-05-30 00:48:37,75.97,Arequipa,App
TRX048573,2571,87,2025-11-16 17:58:29,30.0,Trujillo,App
TRX048574,2203,30,2025-10-26 20:57:00,143.5,Lima,App
TRX048575,1784,11,2026-03-02 23:16:43,5.43,Trujillo,App
TRX048576,2491,11,2025-10-30 05:20:35,523.9,Trujillo,POS
TRX048577,1027,35,2026-01-10 04:32:59,103.99,Arequipa,Web
TRX048578,334,33,2025-07-20 02:07:29,172.97,Trujillo,App
TRX048579,2966,85,2026-03-13 05:23:52,115.91,Lima,POS
TRX048580,1837,100,2026-01-24 15:33:19,709.45,Arequipa,Web
TRX048581,425,18,2025-12-07 00:58:41,49.85,Piura,ATM
TRX048582,2409,49,2026-03-08 01:52:35,0.52,Trujillo,App
TRX048583,251,98,2026-06-02 05:56:59,136.25,Piura,App
TRX048584,1498,78,2026-05-31 11:44:31,65.27,Piura,POS
TRX048585,1769,96,2026-05-24 17:21:19,32.97,Lima,ATM
TRX048586,1366,16,2025-09-06 11:19:38,17.91,Cusco,App
TRX048587,2664,91,2025-09-28 09:53:29,183.79,Cusco,Web
TRX048588,261,2,2026-04-14 18:34:52,34.25,Arequipa,ATM
TRX048589,2237,10,2025-10-20 15:36:48,145.52,Lima,POS
TRX048590,125,1,2025-12-13 18:08:10,96.57,Cusco,POS
TRX048591,349,37,2025-11-11 01:18:13,7.29,Piura,Web
TRX048592,3017,23,2026-05-23 03:27:34,198.67,Trujillo,Web
TRX048593,1982,60,2025-09-09 01:37:40,1.63,Cusco,Web
TRX048594,881,83,2025-10-17 17:29:44,18.05,Arequipa,App
TRX048595,248,5,2026-04-12 15:18:35,72.76,Arequipa,POS
TRX048596,1218,23,2025-07-29 05:45:29,167.5,Piura,ATM
TRX048597,1782,2,2026-01-31 06:29:34,40.13,Piura,POS
TRX048598,356,98,2025-08-10 12:53:26,62.23,Cusco,ATM
TRX048599,493,86,2026-03-23 17:34:58,211.46,Piura,POS
TRX048600,1074,24,2026-05-05 20:41:45,13.97,Cusco,POS
TRX048601,2517,19,2025-08-28 12:26:46,231.56,Arequipa,App
TRX048602,2511,37,2025-09-30 17:11:01,113.87,Arequipa,POS
TRX048603,276,9,2026-02-05 12:21:33,88.58,Lima,Web
TRX048604,2738,11,2025-10-11 16:24:58,111.28,Lima,POS
TRX048605,622,20,2026-04-02 09:53:41,4.04,Arequipa,ATM
TRX048606,1476,9,2026-04-16 22:42:59,101.53,Trujillo,ATM
TRX048607,28,51,2025-12-09 15:56:10,42.31,Trujillo,Web
TRX048608,2984,71,2025-06-24 18:40:47,33.27,Arequipa,POS
TRX048609,1163,10,2026-02-01 08:59:41,86.88,Piura,Web
TRX048610,2743,60,2026-02-09 05:06:11,343.8,Cusco,POS
TRX048611,2102,67,2025-10-20 18:13:43,47.7,Piura,Web
TRX048612,1628,91,2025-08-14 06:38:06,174.1,Lima,Web
TRX048613,2921,99,2025-10-29 15:23:04,53.55,Lima,Web
TRX048614,641,79,2026-05-10 12:56:54,139.35,Lima,Web
TRX048615,1519,51,2026-06-09 08:59:54,109.91,Cusco,Web
TRX048616,3010,4,2026-02-16 05:33:44,7.03,Piura,App
TRX048617,2145,100,2025-06-23 09:31:24,225.01,Trujillo,ATM
TRX048618,1049,35,2025-12-15 07:20:41,307.98,Cusco,App
TRX048619,1478,85,2026-01-05 07:34:15,417.37,Arequipa,Web
TRX048620,667,100,2025-11-12 22:12:55,23.86,Arequipa,App
TRX048621,1597,76,2025-07-20 13:12:47,95.7,Piura,App
TRX048622,1123,22,2025-10-09 02:08:25,107.64,Trujillo,POS
TRX048623,2812,99,2026-04-03 04:06:13,178.03,Cusco,ATM
TRX048624,2377,81,2025-09-30 04:10:40,59.42,Cusco,App
TRX048625,1424,70,2025-09-07 04:20:49,38.22,Lima,ATM
TRX048626,1892,88,2025-12-08 01:50:15,84.84,Piura,App
TRX048627,1158,69,2025-12-10 10:53:37,79.95,Cusco,Web
TRX048628,1449,21,2026-02-24 17:45:20,97.43,Piura,App
TRX048629,31,9,2025-08-17 05:56:18,265.47,Trujillo,POS
TRX048630,1451,57,2025-08-10 00:15:36,34.79,Cusco,App
TRX048631,546,30,2026-03-08 18:39:33,34.47,Lima,App
TRX048632,1184,99,2026-05-15 09:26:50,136.23,Lima,ATM
TRX048633,1537,57,2025-09-02 02:10:12,91.92,Trujillo,POS
TRX048634,785,76,2026-02-16 17:50:22,258.77,Arequipa,Web
TRX048635,2800,84,2025-09-17 12:06:46,230.4,Arequipa,App
TRX048636,439,67,2025-09-03 23:02:38,64.09,Cusco,ATM
TRX048637,801,70,2025-08-10 14:35:47,103.19,Cusco,POS
TRX048638,1444,59,2025-07-26 15:49:56,8.39,Cusco,Web
TRX048639,1621,77,2025-11-18 18:24:18,106.33,Arequipa,ATM
TRX048640,2372,78,2026-03-29 14:01:35,109.77,Cusco,POS
TRX048641,2707,61,2026-04-04 06:46:57,117.66,Trujillo,App
TRX048642,2550,79,2025-10-05 10:58:45,120.23,Trujillo,App
TRX048643,1519,13,2026-05-26 17:34:39,286.11,Lima,POS
TRX048644,2460,43,2025-06-13 00:23:50,26.84,Cusco,ATM
TRX048645,983,40,2025-07-09 14:25:00,0.48,Cusco,ATM
TRX048646,3003,37,2025-09-20 11:45:45,51.43,Arequipa,App
TRX048647,874,61,2026-05-31 18:02:20,126.57,Lima,ATM
TRX048648,2002,22,2026-05-23 06:07:38,52.2,Trujillo,App
TRX048649,277,75,2025-09-11 13:04:53,259.1,Arequipa,ATM
TRX048650,2708,33,2026-04-10 22:30:15,76.91,Piura,ATM
TRX048651,2778,98,2025-09-12 01:47:49,95.25,Piura,App
TRX048652,939,21,2026-02-24 22:40:39,42.51,Cusco,Web
TRX048653,236,73,2026-04-07 13:11:33,510.97,Piura,POS
TRX048654,1592,57,2026-05-01 02:26:49,78.46,Arequipa,App
TRX048655,1931,57,2025-07-18 21:21:45,159.09,Cusco,Web
TRX048656,512,16,2026-04-14 22:39:03,127.68,Trujillo,POS
TRX048657,1296,99,2025-07-07 17:16:34,26.22,Arequipa,Web
TRX048658,1793,41,2025-11-05 15:19:29,103.04,Lima,Web
TRX048659,1933,39,2026-02-13 06:22:30,150.16,Arequipa,Web
TRX048660,1653,47,2026-01-13 23:12:16,184.21,Piura,App
TRX048661,910,34,2025-08-25 14:22:33,188.64,Cusco,Web
TRX048662,1799,71,2026-02-01 02:00:52,239.06,Lima,POS
TRX048663,299,33,2026-02-08 12:07:59,15.07,Lima,Web
TRX048664,1654,59,2026-03-10 16:05:08,248.05,Trujillo,POS
TRX048665,822,91,2025-10-16 12:58:16,35.22,Piura,App
TRX048666,2882,64,2026-02-28 02:29:41,219.76,Trujillo,ATM
TRX048667,173,67,2025-09-04 01:24:51,189.14,Cusco,ATM
TRX048668,902,80,2025-06-14 15:34:05,58.06,Trujillo,POS
TRX048669,1128,41,2025-06-13 05:21:22,71.99,Cusco,Web
TRX048670,1838,42,2025-06-14 18:30:48,680.88,Arequipa,ATM
TRX048671,441,45,2026-05-06 22:06:51,180.78,Lima,POS
TRX048672,2546,2,2025-10-15 14:35:30,222.2,Piura,App
TRX048673,780,61,2025-09-25 00:04:41,176.02,Lima,App
TRX048674,4,12,2026-03-12 20:35:47,320.85,Arequipa,App
TRX048675,1873,1,2025-07-10 19:41:15,318.32,Cusco,ATM
TRX048676,2200,37,2025-12-23 08:19:27,94.18,Trujillo,Web
TRX048677,830,6,2025-09-12 01:11:16,441.83,Trujillo,POS
TRX048678,1035,75,2025-11-28 03:05:29,64.98,Trujillo,ATM
TRX048679,2411,62,2026-03-22 22:04:46,70.86,Arequipa,POS
TRX048680,2223,72,2026-06-10 07:31:20,99.4,Piura,ATM
TRX048681,811,42,2026-05-12 03:08:49,79.85,Lima,Web
TRX048682,2591,79,2026-05-07 02:46:52,19.71,Lima,App
TRX048683,837,32,2026-03-27 01:22:00,61.24,Trujillo,ATM
TRX048684,1396,18,2026-02-28 06:44:26,225.18,Arequipa,App
TRX048685,425,27,2025-09-26 07:59:05,41.34,Arequipa,POS
TRX048686,1577,52,2025-07-21 08:47:45,189.81,Cusco,Web
TRX048687,871,93,2025-12-28 04:11:29,46.18,Arequipa,App
TRX048688,1343,36,2025-11-28 17:19:02,343.4,Piura,POS
TRX048689,1961,24,2026-05-19 19:32:42,289.77,Trujillo,Web
TRX048690,1107,56,2026-04-13 16:58:42,23.16,Lima,Web
TRX048691,2578,16,2026-02-16 23:38:45,347.94,Lima,Web
TRX048692,1615,18,2026-02-06 10:54:25,180.23,Piura,Web
TRX048693,2266,91,2026-02-17 22:24:05,272.43,Piura,App
TRX048694,1608,75,2026-02-03 13:52:27,14.87,Cusco,App
TRX048695,551,92,2025-10-16 07:49:58,337.99,Arequipa,App
TRX048696,58,38,2026-04-06 11:19:23,19.35,Cusco,Web
TRX048697,2707,89,2025-10-14 09:56:53,26.87,Cusco,ATM
TRX048698,2270,80,2025-09-26 19:02:59,260.52,Cusco,POS
TRX048699,281,42,2025-11-26 23:26:33,213.36,Trujillo,App
TRX048700,2204,73,2026-04-09 06:26:29,136.22,Trujillo,App
TRX048701,1884,26,2026-03-18 07:22:48,40.11,Piura,ATM
TRX048702,1523,15,2025-06-27 02:45:16,12.12,Piura,ATM
TRX048703,443,99,2025-09-01 00:54:18,36.59,Trujillo,Web
TRX048704,2282,100,2026-04-12 05:59:44,54.62,Piura,Web
TRX048705,1438,86,2026-01-29 04:20:47,195.09,Piura,POS
TRX048706,1803,58,2026-03-16 10:13:36,83.56,Piura,App
TRX048707,2727,94,2026-05-29 03:07:11,348.53,Lima,App
TRX048708,2923,62,2026-02-12 04:16:23,18.77,Trujillo,App
TRX048709,271,16,2025-09-05 19:08:06,34.36,Piura,ATM
TRX048710,896,80,2025-11-10 10:57:25,100.66,Cusco,ATM
TRX048711,1690,27,2025-12-24 00:12:53,276.36,Lima,ATM
TRX048712,1011,41,2025-09-17 18:33:51,74.09,Cusco,Web
TRX048713,1123,73,2025-07-30 18:44:51,297.4,Lima,Web
TRX048714,1884,33,2025-11-06 09:30:29,30.06,Cusco,POS
TRX048715,1307,76,2026-04-17 03:02:04,24.2,Cusco,App
TRX048716,2744,64,2025-09-28 06:58:55,533.43,Trujillo,App
TRX048717,2264,57,2026-04-28 03:48:40,297.79,Lima,Web
TRX048718,89,54,2025-06-29 18:56:35,141.95,Arequipa,App
TRX048719,2245,59,2026-05-28 20:17:37,149.56,Trujillo,POS
TRX048720,1840,59,2025-08-09 06:56:55,35.3,Piura,POS
TRX048721,1969,36,2026-04-12 15:35:00,813.89,Trujillo,POS
TRX048722,1126,66,2026-04-20 13:00:23,29.92,Cusco,POS
TRX048723,2001,47,2026-06-08 18:51:20,2.42,Piura,Web
TRX048724,2728,92,2025-12-18 01:42:13,200.11,Trujillo,App
TRX048725,1304,38,2025-06-28 22:27:27,181.03,Arequipa,App
TRX048726,1609,86,2026-02-12 16:37:47,69.21,Arequipa,App
TRX048727,1529,28,2025-10-01 12:00:59,70.02,Lima,App
TRX048728,231,90,2025-12-05 06:10:25,116.89,Lima,ATM
TRX048729,2550,100,2026-03-10 08:13:10,441.36,Arequipa,App
TRX048730,1312,82,2025-07-25 23:53:52,150.8,Arequipa,App
TRX048731,383,97,2025-12-30 03:54:28,144.25,Cusco,App
TRX048732,1051,10,2026-03-16 23:22:24,473.44,Lima,ATM
TRX048733,2082,16,2025-11-17 01:52:28,229.83,Lima,Web
TRX048734,30,1,2026-05-22 05:12:14,206.73,Cusco,POS
